age,marital,housing,loan,duration,campaign,pdays,previous,poutcome,y
35,married,no,no,108,2,999,0,nonexistent,no
68,single,no,no,500,2,999,1,failure,no
56,married,no,no,267,2,999,0,nonexistent,no
47,married,yes,no,39,9,999,0,nonexistent,no
49,divorced,yes,no,246,1,999,0,nonexistent,no
31,married,yes,no,285,3,999,0,nonexistent,no
32,single,yes,no,78,3,999,0,nonexistent,no
63,married,no,no,137,1,999,1,failure,no
32,married,yes,no,67,1,999,0,nonexistent,no
26,married,yes,no,367,6,999,0,nonexistent,yes
31,single,no,no,122,4,999,3,failure,no
49,divorced,yes,no,253,3,15,1,success,yes
55,divorced,yes,no,69,4,999,0,nonexistent,no
47,married,no,no,285,1,999,0,nonexistent,no
32,single,no,no,769,4,999,0,nonexistent,yes
47,married,yes,no,165,3,999,0,nonexistent,no
53,married,yes,no,14,12,999,0,nonexistent,no
48,divorced,no,no,53,9,999,0,nonexistent,no
22,single,no,no,780,1,999,0,nonexistent,yes
36,married,yes,no,450,1,999,1,failure,no
54,married,yes,no,79,10,999,0,nonexistent,no
48,married,unknown,unknown,165,3,999,0,nonexistent,no
74,divorced,no,no,369,1,999,1,failure,no
33,divorced,yes,no,72,4,999,0,nonexistent,no
45,married,no,no,188,5,999,0,nonexistent,no
44,divorced,no,no,73,2,999,0,nonexistent,no
28,married,no,no,129,2,999,0,nonexistent,no
31,married,yes,no,1467,1,999,0,nonexistent,no
25,single,yes,no,189,1,6,4,success,no
29,single,yes,no,78,5,999,0,nonexistent,no
26,single,yes,yes,68,6,999,0,nonexistent,no
29,single,no,no,31,1,999,0,nonexistent,no
43,married,no,no,133,1,999,0,nonexistent,no
33,single,no,no,147,1,999,0,nonexistent,no
48,married,yes,no,97,5,999,0,nonexistent,no
53,married,yes,no,9,9,999,0,nonexistent,no
28,single,no,no,302,2,999,0,nonexistent,no
32,single,no,no,132,2,999,0,nonexistent,no
64,married,no,yes,766,3,2,1,success,yes
34,single,no,yes,203,2,999,0,nonexistent,no
31,divorced,yes,no,267,1,999,0,nonexistent,no
28,married,no,no,354,1,999,0,nonexistent,no
35,married,no,yes,78,1,999,0,nonexistent,no
54,married,no,no,193,1,3,1,success,yes
26,single,no,yes,889,4,999,0,nonexistent,no
34,single,yes,no,82,1,999,1,failure,no
29,single,yes,yes,95,2,999,0,nonexistent,no
32,single,no,no,362,2,999,0,nonexistent,no
60,married,yes,no,318,2,999,0,nonexistent,no
32,married,unknown,unknown,68,1,999,0,nonexistent,no
52,married,no,no,406,1,999,1,failure,yes
53,married,yes,no,504,2,999,0,nonexistent,no
37,divorced,yes,no,340,1,999,0,nonexistent,no
30,single,no,no,1336,4,999,0,nonexistent,yes
60,married,yes,no,368,2,999,0,nonexistent,no
37,married,yes,no,187,1,4,1,success,yes
34,married,yes,yes,87,3,999,0,nonexistent,no
30,single,no,no,223,1,999,0,nonexistent,no
57,married,no,no,164,2,999,0,nonexistent,no
33,married,yes,no,150,1,999,0,nonexistent,no
34,single,no,no,573,1,999,1,failure,no
51,divorced,no,no,579,2,999,0,nonexistent,no
36,married,no,yes,110,4,999,0,nonexistent,no
36,married,yes,no,174,1,999,0,nonexistent,no
41,married,yes,no,112,8,999,0,nonexistent,no
29,married,no,no,133,5,999,0,nonexistent,no
53,married,no,no,71,1,999,0,nonexistent,no
35,single,no,no,123,4,999,0,nonexistent,no
28,divorced,yes,no,206,1,999,0,nonexistent,no
39,married,yes,no,94,1,999,0,nonexistent,no
36,married,no,no,318,3,999,0,nonexistent,no
30,married,yes,no,957,3,999,0,nonexistent,yes
39,married,no,no,178,1,999,0,nonexistent,no
48,single,yes,no,43,1,999,0,nonexistent,no
34,married,no,no,46,2,999,0,nonexistent,no
57,married,yes,no,631,1,999,0,nonexistent,no
47,married,yes,no,75,1,999,0,nonexistent,no
43,single,yes,no,534,1,999,0,nonexistent,no
73,divorced,no,yes,63,3,6,2,success,yes
31,married,no,no,129,4,999,0,nonexistent,no
28,married,unknown,unknown,502,3,999,0,nonexistent,no
42,divorced,no,no,263,1,999,0,nonexistent,no
38,divorced,yes,no,620,1,2,1,success,no
59,married,yes,yes,339,1,999,0,nonexistent,no
31,married,yes,no,128,2,999,0,nonexistent,no
30,single,yes,no,151,1,999,0,nonexistent,no
29,single,yes,yes,73,9,999,0,nonexistent,no
36,married,yes,yes,266,2,2,2,success,yes
31,single,no,no,68,4,999,0,nonexistent,no
28,single,yes,no,63,2,3,1,success,yes
52,divorced,no,no,215,1,999,0,nonexistent,no
55,married,yes,no,47,3,999,0,nonexistent,no
41,married,no,no,5,3,999,0,nonexistent,no
46,divorced,no,no,132,1,999,0,nonexistent,no
47,divorced,no,no,115,1,999,0,nonexistent,no
35,single,no,no,268,1,999,0,nonexistent,no
27,single,no,no,93,7,999,0,nonexistent,no
38,married,no,yes,311,3,999,0,nonexistent,no
31,married,no,no,112,1,999,0,nonexistent,no
34,married,no,no,433,1,999,0,nonexistent,no
46,married,no,no,186,2,999,0,nonexistent,no
35,single,yes,no,87,2,999,0,nonexistent,no
31,single,yes,yes,90,3,999,0,nonexistent,no
45,married,no,no,166,2,999,1,failure,no
30,divorced,yes,no,35,10,999,0,nonexistent,no
52,married,no,no,91,3,999,0,nonexistent,no
45,married,yes,yes,207,1,999,0,nonexistent,no
38,married,no,yes,90,1,999,0,nonexistent,no
45,married,yes,yes,474,1,999,0,nonexistent,no
68,married,yes,no,97,1,999,2,failure,no
31,divorced,yes,no,166,2,999,0,nonexistent,no
35,married,no,no,281,3,999,0,nonexistent,no
29,single,no,no,822,2,999,0,nonexistent,yes
39,married,yes,yes,145,1,999,0,nonexistent,no
41,married,no,no,158,1,999,0,nonexistent,no
36,single,yes,no,100,2,999,0,nonexistent,yes
59,married,no,no,207,3,999,0,nonexistent,no
30,married,yes,no,395,4,999,0,nonexistent,no
55,married,yes,no,197,9,999,0,nonexistent,no
37,divorced,no,yes,362,1,999,0,nonexistent,no
32,single,no,no,183,2,999,0,nonexistent,no
48,married,no,no,57,5,999,0,nonexistent,no
77,divorced,no,no,90,2,999,0,nonexistent,no
32,married,yes,no,251,2,999,0,nonexistent,no
53,married,no,no,131,1,999,0,nonexistent,no
31,married,no,no,172,5,999,0,nonexistent,no
37,married,no,no,140,5,999,0,nonexistent,no
30,single,yes,no,202,1,999,0,nonexistent,no
24,single,no,no,87,3,999,0,nonexistent,no
39,married,yes,no,607,3,999,0,nonexistent,yes
24,single,no,yes,51,1,999,1,failure,no
31,married,yes,yes,105,1,999,0,nonexistent,no
34,married,no,no,95,1,999,0,nonexistent,no
28,married,yes,no,347,2,999,0,nonexistent,no
41,divorced,no,no,294,3,999,0,nonexistent,no
51,married,no,yes,228,2,999,1,failure,no
46,married,no,no,134,1,999,0,nonexistent,no
55,married,yes,no,164,1,999,0,nonexistent,no
29,single,no,no,104,1,7,1,success,no
25,single,no,yes,274,3,999,0,nonexistent,no
32,married,yes,no,293,5,999,1,failure,yes
41,unknown,yes,no,91,13,999,0,nonexistent,no
40,married,no,no,46,1,999,0,nonexistent,no
57,married,yes,no,92,1,999,0,nonexistent,no
31,single,unknown,unknown,88,2,999,0,nonexistent,no
32,single,no,yes,126,1,999,0,nonexistent,no
28,married,yes,no,179,1,999,0,nonexistent,yes
44,divorced,yes,no,229,1,999,0,nonexistent,no
31,married,unknown,unknown,163,2,999,0,nonexistent,no
47,married,yes,no,110,3,999,0,nonexistent,no
27,single,yes,no,134,2,999,0,nonexistent,no
31,single,no,no,392,1,999,0,nonexistent,yes
44,married,no,no,650,2,999,0,nonexistent,no
52,married,no,no,498,2,999,0,nonexistent,no
59,unknown,no,no,253,1,999,0,nonexistent,no
38,married,yes,no,13,7,999,0,nonexistent,no
37,divorced,no,no,17,8,999,0,nonexistent,no
33,married,no,no,254,1,999,0,nonexistent,no
30,single,no,no,64,3,999,0,nonexistent,no
29,single,no,no,802,1,999,0,nonexistent,yes
67,married,yes,no,39,3,999,0,nonexistent,no
53,married,yes,no,202,3,999,1,failure,no
25,single,yes,yes,109,1,999,0,nonexistent,no
29,married,yes,no,90,2,4,1,success,no
38,single,no,no,519,1,999,0,nonexistent,no
25,single,no,no,268,1,999,0,nonexistent,no
31,married,unknown,unknown,135,3,999,0,nonexistent,no
49,married,no,no,344,1,999,0,nonexistent,no
36,divorced,yes,no,95,3,999,0,nonexistent,no
45,married,yes,no,225,2,999,0,nonexistent,no
62,married,yes,no,105,3,999,1,failure,no
48,married,no,no,127,1,999,0,nonexistent,no
37,married,no,yes,170,3,999,0,nonexistent,no
55,divorced,no,no,146,2,999,0,nonexistent,no
36,married,yes,no,206,1,999,0,nonexistent,no
28,single,yes,no,177,5,999,0,nonexistent,no
39,single,yes,no,205,3,999,0,nonexistent,no
25,married,no,no,68,1,999,0,nonexistent,no
34,single,yes,no,180,2,999,0,nonexistent,yes
41,single,yes,no,54,1,999,0,nonexistent,no
39,married,yes,yes,178,1,999,0,nonexistent,no
39,married,no,no,93,1,999,0,nonexistent,no
29,married,yes,no,224,3,999,0,nonexistent,no
29,single,yes,no,580,3,999,0,nonexistent,yes
32,married,yes,yes,93,2,999,0,nonexistent,no
72,divorced,yes,no,199,1,999,0,nonexistent,yes
47,married,yes,yes,196,3,999,0,nonexistent,no
47,married,yes,no,181,3,999,1,failure,yes
36,married,no,no,141,1,999,2,failure,no
42,married,yes,no,121,1,999,0,nonexistent,no
40,divorced,unknown,unknown,104,1,999,0,nonexistent,no
47,divorced,no,no,200,2,999,0,nonexistent,no
29,married,no,no,124,1,999,0,nonexistent,no
55,married,yes,yes,437,1,999,0,nonexistent,no
19,single,yes,no,438,1,999,0,nonexistent,yes
39,single,no,no,189,1,999,1,failure,no
25,single,yes,no,476,4,999,0,nonexistent,yes
28,single,yes,no,771,1,999,0,nonexistent,yes
39,married,yes,no,308,1,999,0,nonexistent,no
42,married,yes,no,88,3,999,0,nonexistent,no
34,married,yes,no,599,1,999,0,nonexistent,no
44,divorced,yes,yes,418,4,999,0,nonexistent,no
59,married,no,no,237,3,999,0,nonexistent,yes
44,single,no,no,189,3,999,0,nonexistent,no
22,single,yes,no,210,1,6,1,success,yes
45,married,yes,no,172,2,999,0,nonexistent,no
29,married,no,no,99,2,999,0,nonexistent,no
58,married,yes,no,394,2,999,0,nonexistent,no
35,married,yes,yes,252,6,999,0,nonexistent,no
42,married,no,no,28,2,999,0,nonexistent,no
37,single,no,no,136,1,999,0,nonexistent,no
39,married,yes,no,453,1,999,0,nonexistent,no
43,married,yes,no,312,1,999,0,nonexistent,no
36,married,no,no,632,2,999,0,nonexistent,no
38,married,no,no,728,8,999,0,nonexistent,no
41,married,yes,yes,77,2,999,0,nonexistent,no
48,married,no,no,388,2,999,0,nonexistent,no
29,single,yes,no,202,2,999,0,nonexistent,no
45,divorced,yes,yes,192,3,999,0,nonexistent,no
37,married,yes,no,74,5,999,0,nonexistent,no
40,divorced,no,no,366,2,999,0,nonexistent,no
29,married,yes,no,126,3,999,0,nonexistent,no
30,single,yes,no,85,5,999,0,nonexistent,no
32,single,no,no,47,8,999,0,nonexistent,no
58,married,no,no,412,1,999,0,nonexistent,yes
50,married,yes,no,143,1,999,0,nonexistent,no
43,married,no,no,246,2,999,0,nonexistent,no
62,married,no,no,238,4,18,2,failure,yes
46,divorced,no,no,147,2,999,0,nonexistent,no
43,married,yes,no,255,1,999,0,nonexistent,no
52,married,no,no,92,2,999,0,nonexistent,no
52,single,yes,no,73,1,999,0,nonexistent,no
46,married,yes,no,82,2,999,0,nonexistent,no
43,single,no,no,386,2,999,0,nonexistent,no
35,single,no,no,568,1,999,0,nonexistent,yes
48,married,yes,no,52,1,999,0,nonexistent,no
41,married,yes,no,1571,1,999,0,nonexistent,yes
35,married,no,yes,99,1,999,0,nonexistent,no
26,divorced,yes,no,101,1,3,1,success,no
51,single,yes,yes,120,3,999,0,nonexistent,no
50,married,yes,no,256,2,999,0,nonexistent,no
40,married,no,no,140,2,999,2,failure,no
33,single,yes,no,132,2,999,1,failure,no
32,married,yes,yes,21,3,999,0,nonexistent,no
47,divorced,no,yes,302,1,999,0,nonexistent,no
41,married,yes,no,307,9,999,0,nonexistent,no
31,single,yes,no,268,1,999,0,nonexistent,no
33,married,no,no,167,3,999,0,nonexistent,no
39,married,yes,no,138,1,999,0,nonexistent,no
42,single,yes,no,626,2,999,0,nonexistent,no
53,married,yes,no,609,2,999,0,nonexistent,no
29,single,yes,no,713,1,999,0,nonexistent,no
51,married,yes,no,55,1,999,0,nonexistent,no
60,married,yes,no,579,2,999,1,failure,no
47,divorced,no,yes,1869,1,999,0,nonexistent,no
34,married,no,no,423,1,999,0,nonexistent,yes
36,married,yes,no,70,1,999,0,nonexistent,no
31,married,no,no,180,6,999,0,nonexistent,no
34,married,no,no,102,1,999,0,nonexistent,no
29,married,unknown,unknown,282,2,999,0,nonexistent,no
42,married,no,no,799,6,999,0,nonexistent,no
39,married,yes,no,620,1,999,0,nonexistent,yes
52,married,no,no,542,1,999,0,nonexistent,no
48,married,no,no,78,6,999,0,nonexistent,no
56,married,no,no,135,1,999,0,nonexistent,no
47,married,no,no,93,3,999,0,nonexistent,no
34,married,yes,yes,219,4,999,1,failure,no
35,divorced,yes,no,312,2,999,0,nonexistent,no
54,married,no,no,87,1,999,1,failure,no
53,married,no,yes,122,3,999,0,nonexistent,no
40,married,no,no,108,1,999,0,nonexistent,no
34,married,no,no,7,1,999,0,nonexistent,no
34,married,yes,no,154,3,999,0,nonexistent,no
31,single,no,no,166,1,999,0,nonexistent,no
36,married,yes,yes,201,1,999,0,nonexistent,no
40,married,yes,no,401,1,999,1,failure,no
30,divorced,no,no,131,2,999,0,nonexistent,no
36,married,no,no,244,2,999,0,nonexistent,no
48,married,yes,no,92,3,999,0,nonexistent,no
25,single,no,no,125,3,999,0,nonexistent,no
30,single,no,no,157,8,999,0,nonexistent,no
53,married,no,no,12,9,999,0,nonexistent,no
59,married,unknown,unknown,202,2,999,0,nonexistent,no
48,divorced,no,yes,209,3,999,0,nonexistent,no
54,divorced,yes,yes,39,1,999,1,failure,no
40,married,no,no,69,1,999,0,nonexistent,no
46,divorced,no,yes,400,2,999,0,nonexistent,no
39,married,yes,no,183,1,999,0,nonexistent,no
53,married,yes,no,178,1,999,0,nonexistent,no
35,single,unknown,unknown,14,21,999,0,nonexistent,no
37,married,yes,no,312,5,999,0,nonexistent,no
33,single,no,no,242,3,999,0,nonexistent,no
38,married,no,yes,355,4,999,0,nonexistent,no
52,divorced,yes,yes,485,1,999,0,nonexistent,no
73,married,no,no,239,1,15,1,success,no
44,married,yes,no,607,1,999,0,nonexistent,no
56,married,no,yes,171,1,999,0,nonexistent,no
55,married,no,no,149,2,999,0,nonexistent,no
34,married,yes,yes,26,1,999,0,nonexistent,no
35,single,yes,no,361,1,999,0,nonexistent,no
43,married,no,yes,310,1,999,0,nonexistent,no
53,married,yes,no,406,1,999,0,nonexistent,yes
44,married,yes,no,378,2,999,0,nonexistent,no
30,single,yes,no,138,4,999,0,nonexistent,no
46,married,yes,yes,129,1,999,0,nonexistent,no
56,married,yes,no,337,2,3,2,success,yes
30,single,yes,no,114,1,999,0,nonexistent,no
45,married,no,no,142,2,999,0,nonexistent,no
25,married,no,yes,64,1,999,0,nonexistent,no
21,single,no,no,103,6,999,0,nonexistent,no
48,married,yes,no,173,2,999,0,nonexistent,no
34,married,yes,no,93,2,999,0,nonexistent,no
46,married,unknown,unknown,313,2,999,0,nonexistent,no
45,married,yes,no,103,4,999,0,nonexistent,no
35,married,no,no,267,1,999,0,nonexistent,no
36,single,yes,yes,75,3,999,0,nonexistent,no
21,single,yes,yes,787,1,999,0,nonexistent,yes
31,married,yes,no,131,1,999,0,nonexistent,no
36,married,yes,yes,161,3,999,0,nonexistent,no
29,married,no,no,300,1,999,0,nonexistent,no
36,married,no,no,64,1,999,0,nonexistent,no
29,married,no,no,185,10,999,0,nonexistent,no
32,married,unknown,unknown,908,1,6,4,success,yes
34,married,no,no,154,3,999,1,failure,no
41,married,no,no,126,3,999,0,nonexistent,no
42,married,no,no,92,3,999,0,nonexistent,no
27,married,yes,no,670,4,999,1,failure,yes
33,married,no,no,396,2,999,0,nonexistent,no
36,single,no,no,189,3,999,0,nonexistent,no
30,single,no,no,208,2,999,0,nonexistent,no
55,married,yes,yes,81,1,999,0,nonexistent,no
51,divorced,yes,no,187,3,999,0,nonexistent,no
53,divorced,yes,no,27,5,999,0,nonexistent,no
42,married,no,no,110,3,999,0,nonexistent,no
49,married,yes,no,15,5,999,0,nonexistent,no
59,married,no,no,555,1,999,0,nonexistent,yes
43,married,yes,no,174,1,999,0,nonexistent,no
28,single,yes,no,244,1,999,1,failure,no
59,divorced,no,no,410,2,999,0,nonexistent,no
31,single,yes,no,239,2,999,0,nonexistent,no
45,divorced,yes,yes,83,2,999,0,nonexistent,no
40,married,yes,no,226,1,999,0,nonexistent,no
28,single,no,no,210,2,999,0,nonexistent,no
49,married,no,yes,188,1,999,0,nonexistent,no
27,single,yes,no,41,3,999,1,failure,no
39,married,no,no,104,1,999,0,nonexistent,no
31,married,no,no,317,2,999,1,failure,yes
47,married,yes,no,1129,10,999,0,nonexistent,yes
34,single,yes,no,168,2,999,0,nonexistent,no
37,married,no,no,224,7,999,0,nonexistent,no
55,single,no,no,142,2,999,0,nonexistent,no
69,married,yes,no,676,1,999,0,nonexistent,no
29,single,no,no,234,2,999,0,nonexistent,no
51,divorced,no,no,162,3,999,0,nonexistent,no
31,married,no,no,23,8,999,0,nonexistent,no
34,married,yes,no,150,3,999,0,nonexistent,no
54,married,no,no,76,1,999,0,nonexistent,no
42,married,no,no,176,1,999,0,nonexistent,no
55,unknown,yes,no,230,1,999,0,nonexistent,no
27,single,yes,no,148,2,4,1,success,yes
35,married,yes,no,19,5,999,0,nonexistent,no
30,married,yes,no,42,3,999,0,nonexistent,no
34,married,yes,no,266,4,999,0,nonexistent,no
39,married,yes,no,183,2,999,0,nonexistent,no
39,married,yes,no,159,4,999,0,nonexistent,no
45,married,yes,yes,93,1,999,0,nonexistent,no
54,married,no,no,106,1,999,0,nonexistent,no
38,single,yes,no,685,2,999,0,nonexistent,no
53,married,no,yes,199,2,999,0,nonexistent,no
35,married,no,no,144,1,999,0,nonexistent,no
56,divorced,no,no,42,1,999,0,nonexistent,no
47,married,no,no,98,1,999,0,nonexistent,no
40,married,no,no,119,1,999,0,nonexistent,no
41,married,yes,no,12,10,999,0,nonexistent,no
52,single,no,no,239,6,999,0,nonexistent,no
32,single,yes,no,45,2,999,0,nonexistent,no
46,married,unknown,unknown,1368,2,999,0,nonexistent,no
39,married,no,no,102,22,999,0,nonexistent,no
38,divorced,no,no,141,2,999,2,failure,no
26,single,no,yes,160,1,999,0,nonexistent,no
39,married,yes,yes,206,7,999,1,failure,no
51,divorced,yes,yes,316,2,999,1,failure,no
39,divorced,no,yes,481,1,999,0,nonexistent,no
35,married,no,no,594,2,999,0,nonexistent,yes
32,married,yes,no,157,2,999,0,nonexistent,no
56,married,no,no,342,1,999,0,nonexistent,no
36,single,no,yes,154,2,999,0,nonexistent,no
54,married,yes,no,336,1,999,0,nonexistent,no
27,single,no,no,120,4,999,0,nonexistent,no
42,married,yes,no,250,2,999,0,nonexistent,no
54,married,no,yes,299,1,999,0,nonexistent,no
26,single,no,yes,358,1,9,2,failure,yes
41,married,yes,yes,462,4,999,0,nonexistent,no
31,married,yes,no,55,12,999,0,nonexistent,no
50,married,yes,no,30,1,999,0,nonexistent,no
50,married,no,no,304,2,999,0,nonexistent,no
42,married,no,no,119,2,999,0,nonexistent,no
32,married,no,no,244,1,999,0,nonexistent,no
51,married,yes,no,153,1,999,1,failure,no
42,married,no,yes,124,2,999,0,nonexistent,no
31,married,yes,yes,435,1,999,0,nonexistent,no
32,single,yes,no,133,2,999,0,nonexistent,no
49,married,no,no,190,1,999,0,nonexistent,no
48,married,yes,no,49,6,999,0,nonexistent,no
39,divorced,no,no,926,1,999,0,nonexistent,yes
38,married,no,no,173,2,999,0,nonexistent,no
57,married,yes,no,76,2,999,0,nonexistent,no
39,single,no,yes,243,1,999,0,nonexistent,no
31,single,yes,no,374,2,999,1,failure,no
46,married,no,no,107,4,999,1,failure,no
41,married,yes,yes,528,3,999,1,failure,no
36,married,unknown,unknown,191,1,999,0,nonexistent,no
42,married,no,no,501,3,999,0,nonexistent,no
26,single,yes,yes,203,1,999,0,nonexistent,no
52,divorced,no,no,136,2,999,0,nonexistent,no
45,married,yes,no,131,1,999,0,nonexistent,no
52,married,yes,no,607,5,999,0,nonexistent,no
46,single,no,no,277,2,999,0,nonexistent,no
33,single,yes,no,222,2,999,2,failure,no
59,married,yes,no,52,2,999,0,nonexistent,no
35,single,yes,no,150,1,999,0,nonexistent,no
33,single,yes,no,4918,1,999,0,nonexistent,no
28,married,no,no,249,2,999,0,nonexistent,no
47,divorced,yes,no,567,3,999,0,nonexistent,no
44,divorced,yes,no,172,1,999,0,nonexistent,no
56,married,yes,no,757,2,999,0,nonexistent,no
34,single,no,no,95,1,999,0,nonexistent,no
25,married,yes,yes,599,2,999,0,nonexistent,no
36,married,no,no,164,1,999,0,nonexistent,no
44,single,yes,no,231,1,999,0,nonexistent,no
50,married,no,no,268,2,999,0,nonexistent,no
31,single,unknown,unknown,150,1,999,0,nonexistent,no
56,married,no,no,151,1,999,0,nonexistent,no
34,divorced,no,yes,295,3,999,0,nonexistent,no
53,married,yes,no,170,1,999,0,nonexistent,no
40,married,yes,no,561,3,999,0,nonexistent,no
24,single,yes,yes,68,4,999,1,failure,no
37,single,yes,no,12,5,999,1,failure,no
34,married,no,no,62,2,999,0,nonexistent,no
38,single,no,no,59,4,999,0,nonexistent,no
40,married,yes,no,124,3,999,1,failure,no
33,married,yes,no,118,1,999,0,nonexistent,no
51,married,yes,yes,79,6,999,0,nonexistent,no
49,married,no,no,560,4,999,0,nonexistent,no
36,married,yes,yes,325,2,999,0,nonexistent,no
30,single,yes,no,134,1,999,0,nonexistent,no
27,married,yes,no,74,3,999,0,nonexistent,no
48,married,yes,no,203,7,999,0,nonexistent,no
24,single,no,no,320,2,999,0,nonexistent,no
48,married,no,yes,95,1,999,0,nonexistent,no
36,married,yes,yes,85,1,999,0,nonexistent,no
71,married,yes,no,2055,1,999,0,nonexistent,no
38,married,yes,no,1411,1,999,0,nonexistent,no
63,married,yes,no,298,1,999,0,nonexistent,yes
24,single,yes,no,71,1,999,0,nonexistent,no
39,married,no,no,233,2,999,0,nonexistent,no
